"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","endTime","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","secondValue","thirdValue","NChosen","minValue","maxValue","isWorstFirst","isSecondFirst","isThirdFirst","isBestFirst","catChoiceCondition","conflict"
"7005",2.29809999999407,-1,-1,-1,1,-1,-1,-1,3.77239465713501,4.70007578531901,6.83911085128784,5.74398199717204,0,44,"63614cab87b22b72231c66e0",1.3841,2.29809999999407,3.77239465713501,5.26389082272847,1.98866155412462,6.83911085128784,3.77239465713501,5.74398199717204,4.70007578531901,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",2
"7006",-1,1.5177999999969,-1,-1,-1,1,-1,-1,4.92557843526204,7.08974043528239,5.08781909942627,5.26859919230143,1,45,"63614cab87b22b72231c66e0",1.0023,1.5177999999969,7.08974043528239,5.59293429056803,0.889807807074653,7.08974043528239,4.92557843526204,5.26859919230143,5.08781909942627,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"XOR",1
"7007",-1,-1,-1,2.06479999999692,-1,-1,-1,1,4.4246236483256,4.15651003519694,6.77456696828206,3.97274971008301,0,46,"63614cab87b22b72231c66e0",0.8197,2.06479999999692,3.97274971008301,4.8321125904719,1.14581717385186,6.77456696828206,3.97274971008301,4.4246236483256,4.15651003519694,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",3
"7008",-1,1.23199999999997,-1,-1,-1,1,-1,-1,6.88453674316406,7.17697779337565,6.35796944300334,4.92557843526204,1,47,"63614cab87b22b72231c66e0",1.3016,1.23199999999997,7.17697779337565,6.33626560370127,1.88091622458564,7.17697779337565,4.92557843526204,6.88453674316406,6.35796944300334,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"XOR",3
"7009",2.1649000000059,-1,-1,-1,1,-1,-1,-1,8.05049419403076,7.93229579925537,7.54960536956787,8.15294027328491,0,48,"63614cab87b22b72231c66e0",0.9529,2.1649000000059,8.05049419403076,7.92133390903473,0.495638052622477,8.15294027328491,7.54960536956787,8.05049419403076,7.93229579925537,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",4
"7010",8.52480000001196,4.74580000001197,-1,-1,2,1,-1,-1,5.50743341445923,5.27957518895467,2.51960277557373,4.41454728444417,0,49,"63614cab87b22b72231c66e0",4.5181,4.74580000001197,5.27957518895467,4.43028966585795,2.54758252037896,5.50743341445923,2.51960277557373,5.27957518895467,4.41454728444417,2,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",4
"7011",-1,1.36550000000011,-1,-1,-1,1,-1,-1,7.92668581008911,7.40331411361694,7.36405452092489,7.50286102294922,1,50,"63614cab87b22b72231c66e0",1.5686,1.36550000000011,7.40331411361694,7.54922886689504,0.246899127960204,7.92668581008911,7.36405452092489,7.50286102294922,7.40331411361694,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",3
"7012",-1,-1,1.74889999999118,-1,-1,-1,1,-1,7.65843868255615,4.67771848042806,4.26108837127686,4.88213380177816,0,51,"63614cab87b22b72231c66e0",0.6857,1.74889999999118,4.26108837127686,5.36984483400981,1.4783419503106,7.65843868255615,4.26108837127686,4.88213380177816,4.67771848042806,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",2
"7013",1.71479999999701,-1,-1,2.74719999998797,1,-1,-1,2,5.09991327921549,6.44234498341878,7.5898265838623,6.97397867838542,0,52,"63614cab87b22b72231c66e0",1.8384,1.71479999999701,5.09991327921549,6.5265158812205,1.90213680267334,7.5898265838623,5.09991327921549,6.97397867838542,6.44234498341878,2,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",2
"7014",1.38270000000307,-1,-1,-1,1,-1,-1,-1,3.97274971008301,7.79212872187297,7.93229579925537,4.36464707056681,1,53,"63614cab87b22b72231c66e0",0.6516,1.38270000000307,3.97274971008301,6.01545532544454,2.72360748714871,7.93229579925537,3.97274971008301,7.79212872187297,4.36464707056681,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"XOR",3
"7015",1.01629999999705,-1,-1,-1,1,-1,-1,-1,7.00502316157023,4.15651003519694,4.27478392918905,7.31633265813192,1,54,"63614cab87b22b72231c66e0",0.5862,1.01629999999705,7.00502316157023,5.68816244602203,2.04220321443346,7.31633265813192,4.15651003519694,7.00502316157023,4.27478392918905,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",4
"7016",0.965700000002926,-1,-1,2.14820000000304,1,-1,-1,2,4.88213380177816,8.03865194320679,4.38723643620809,7.37518866856893,0,55,"63614cab87b22b72231c66e0",2.4358,0.965700000002926,4.88213380177816,6.17080271244049,2.37808836830987,8.03865194320679,4.38723643620809,7.37518866856893,4.88213380177816,2,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"OR",3
"7017",1.01580000001195,-1,-1,-1,1,-1,-1,-1,3.29537232716878,6.06232245763143,7.94743299484253,3.2897146542867,1,56,"63614cab87b22b72231c66e0",1.5364,1.01580000001195,3.29537232716878,5.14871060848236,2.47866127226088,7.94743299484253,3.2897146542867,6.06232245763143,3.29537232716878,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",1
"7018",1.032100000009,-1,1.64800000000014,-1,1,-1,2,-1,6.95758660634359,6.89916054407755,7.98499902089437,7.65027523040771,0,57,"63614cab87b22b72231c66e0",1.4355,1.032100000009,6.95758660634359,7.37300535043081,0.631793075137668,7.98499902089437,6.89916054407755,7.65027523040771,6.95758660634359,2,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"OR",1
"7019",-1,-1,2.464099999994,-1,-1,-1,1,-1,4.95588382085164,3.67415110270182,6.26082340876261,6.45123322804769,1,58,"63614cab87b22b72231c66e0",0.7033,2.464099999994,6.26082340876261,5.33552289009094,2.21516238318549,6.45123322804769,3.67415110270182,6.26082340876261,4.95588382085164,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",4
"7020",-1,-1,2.31509999999412,-1,-1,-1,1,-1,7.47565825780233,6.7254638671875,7.17697779337565,7.31633265813192,1,59,"63614cab87b22b72231c66e0",0.6818,2.31509999999412,7.17697779337565,7.17360814412435,0.597525702582466,7.47565825780233,6.7254638671875,7.31633265813192,7.17697779337565,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",3
"7021",-1,-1,-1,1.59800000000018,-1,-1,-1,1,7.39074230194092,7.56242036819458,7.57580200831095,7.39578406016032,1,60,"63614cab87b22b72231c66e0",1.051,1.59800000000018,7.39578406016032,7.48118718465169,0.1205931769477,7.57580200831095,7.39074230194092,7.56242036819458,7.39578406016032,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",2
"7022",-1,-1,-1,3.18089999999097,-1,-1,-1,1,5.50851186116537,5.42842229207357,4.92557843526204,4.36464707056681,0,61,"63614cab87b22b72231c66e0",0.6353,3.18089999999097,4.36464707056681,5.05678991476695,0.922857125600179,5.50851186116537,4.36464707056681,5.42842229207357,4.92557843526204,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",3
"7023",-1,-1,-1,1.69890000000601,-1,-1,-1,1,7.37518866856893,7.25880861282349,8.16701650619507,7.03121344248454,1,62,"63614cab87b22b72231c66e0",0.902,1.69890000000601,7.03121344248454,7.458056807518,0.569124486711291,8.16701650619507,7.03121344248454,7.37518866856893,7.25880861282349,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"XOR",1
"7024",-1,1.14809999999397,-1,-1,-1,1,-1,-1,7.31633265813192,7.98499902089437,7.39578406016032,6.90773407618205,1,63,"63614cab87b22b72231c66e0",0.7019,1.14809999999397,7.98499902089437,7.40121245384216,0.657971170213488,7.98499902089437,6.90773407618205,7.39578406016032,7.31633265813192,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"XOR",3
"7025",1.8317999999972,-1,-1,-1,1,-1,-1,-1,5.74530680974325,5.15349467595418,6.40790939331055,5.50288915634155,1,64,"63614cab87b22b72231c66e0",0.7191,1.8317999999972,5.74530680974325,5.70240000883738,0.731873777177597,6.40790939331055,5.15349467595418,5.74530680974325,5.50288915634155,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",4
"7026",1.19940000000588,-1,-1,-1,1,-1,-1,-1,4.57430283228556,4.00725285212199,3.37948004404704,4.50012524922689,1,65,"63614cab87b22b72231c66e0",0.668,1.19940000000588,4.57430283228556,4.11529024442037,0.981080267164443,4.57430283228556,3.37948004404704,4.50012524922689,4.00725285212199,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"XOR",2
"7027",1.59940000000597,-1,-1,-1,1,-1,-1,-1,3.59931707382202,8.78750006357829,6.45123322804769,5.09991327921549,1,66,"63614cab87b22b72231c66e0",0.6641,1.59940000000597,3.59931707382202,5.98449091116587,3.18023178312513,8.78750006357829,3.59931707382202,6.45123322804769,5.09991327921549,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"XOR",3
"7028",-1,2.93070000000284,1.99849999999992,-1,-1,2,1,-1,6.26421054204305,6.88453674316406,2.86802212397257,4.95588382085164,0,67,"63614cab87b22b72231c66e0",2.0175,1.99849999999992,2.86802212397257,5.24316330750783,3.16685491138034,6.88453674316406,2.86802212397257,6.26421054204305,4.95588382085164,2,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",4
"7029",1.48209999999403,-1,-1,-1,1,-1,-1,-1,5.51834344863892,6.6787592569987,4.73223527272542,7.17160224914551,1,68,"63614cab87b22b72231c66e0",1.5709,1.48209999999403,5.51834344863892,6.02523505687714,1.72399971220228,7.17160224914551,4.73223527272542,6.6787592569987,5.51834344863892,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",3
"7030",-1,-1,-1,3.81359999999404,-1,-1,-1,1,3.21090936660767,4.27478392918905,5.52716414133708,5.08824030558268,1,69,"63614cab87b22b72231c66e0",0.7024,3.81359999999404,5.08824030558268,4.52527443567912,1.75248675876194,5.52716414133708,3.21090936660767,5.08824030558268,4.27478392918905,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",3
"7031",2.03220000000306,2.66439999999102,-1,-1,1,2,-1,-1,7.79212872187297,5.52951415379842,7.95071045557658,6.55154943466187,0,70,"63614cab87b22b72231c66e0",1.3686,2.03220000000306,7.79212872187297,6.95597569147746,1.90194871690538,7.95071045557658,5.52951415379842,7.79212872187297,6.55154943466187,2,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",3
"7032",-1,2.64770000000317,-1,-1,-1,1,-1,-1,4.00725285212199,8.03865194320679,3.77644697825114,8.41688553492228,1,71,"63614cab87b22b72231c66e0",2.0328,2.64770000000317,8.03865194320679,6.05980932712555,3.04448313183255,8.41688553492228,3.77644697825114,8.03865194320679,4.00725285212199,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",2
"7033",-1,1.68179999999711,-1,-1,-1,1,-1,-1,5.32945553461711,4.38723643620809,4.85857407251994,6.44234498341878,1,72,"63614cab87b22b72231c66e0",1.2023,1.68179999999711,4.38723643620809,5.25440275669098,1.15622176064385,6.44234498341878,4.38723643620809,5.32945553461711,4.85857407251994,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"XOR",4
"7034",-1,2.98059999999396,-1,-1,-1,1,-1,-1,6.6787592569987,6.69764200846354,7.8368337949117,7.17703262964884,0,73,"63614cab87b22b72231c66e0",4.1155,2.98059999999396,6.69764200846354,7.0975669225057,0.558410220675998,7.8368337949117,6.6787592569987,7.17703262964884,6.69764200846354,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"OR",1
"7035",2.14779999999701,-1,-1,-1,1,-1,-1,-1,6.58527930577596,4.47092533111572,7.87573019663493,6.90773407618205,0,74,"63614cab87b22b72231c66e0",1.8193,2.14779999999701,6.58527930577596,6.45991722742717,2.65198919508192,7.87573019663493,4.47092533111572,6.90773407618205,6.58527930577596,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"OR",3
"7036",-1,-1,4.82940000000599,3.147799999997,-1,-1,2,1,6.37504418690999,3.3274499575297,7.71579504013062,7.67980734507243,0,75,"63614cab87b22b72231c66e0",2.5371,3.147799999997,7.67980734507243,6.27452413241069,3.92943223317464,7.71579504013062,3.3274499575297,7.67980734507243,6.37504418690999,2,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",2
"7037",-1,-1,-1,4.42100000000005,-1,-1,-1,1,5.37837187449137,6.37504418690999,7.92600154876709,7.39578406016032,1,76,"63614cab87b22b72231c66e0",3.2659,4.42100000000005,7.39578406016032,6.76880041758219,1.85390472412109,7.92600154876709,5.37837187449137,7.39578406016032,6.37504418690999,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",4
"7038",1.03319999998826,-1,-1,-1,1,-1,-1,-1,7.3368509610494,6.93357785542806,3.98475646972656,4.4246236483256,1,77,"63614cab87b22b72231c66e0",0.6177,1.03319999998826,7.3368509610494,5.66995223363241,2.24692768520779,7.3368509610494,3.98475646972656,6.93357785542806,4.4246236483256,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"XOR",3
"7039",-1,1.76749999999993,-1,-1,-1,1,-1,-1,4.47092533111572,7.79212872187297,8.0026896794637,6.50245825449626,0,78,"63614cab87b22b72231c66e0",0.6848,1.76749999999993,7.79212872187297,6.69205049673716,2.96150022082859,8.0026896794637,4.47092533111572,7.79212872187297,6.50245825449626,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",3
"7040",1.08090000000607,-1,-1,-1,1,-1,-1,-1,7.25880861282349,8.16701650619507,7.01174100240072,5.51834344863892,0,79,"63614cab87b22b72231c66e0",0.6236,1.08090000000607,7.25880861282349,6.98897739251455,1.96084525850084,8.16701650619507,5.51834344863892,7.25880861282349,7.01174100240072,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",3
"7041",1.11549999999988,-1,-1,-1,1,-1,-1,-1,4.81695890426636,7.09782918294271,6.06842517852783,8.0026896794637,0,80,"63614cab87b22b72231c66e0",0.5679,1.11549999999988,4.81695890426636,6.49647573630015,2.23935577604506,8.0026896794637,4.81695890426636,7.09782918294271,6.06842517852783,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",2
"7042",1.04859999999394,-1,-1,-1,1,-1,-1,-1,5.42842229207357,6.55154943466187,5.27957518895467,5.08824030558268,1,81,"63614cab87b22b72231c66e0",2.4667,1.04859999999394,5.42842229207357,5.5869468053182,0.664941999647355,6.55154943466187,5.08824030558268,5.42842229207357,5.27957518895467,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",2
"7043",1.03179999999702,-1,-1,-1,1,-1,-1,-1,8.64343563715617,4.15651003519694,5.15349467595418,4.26108837127686,1,82,"63614cab87b22b72231c66e0",0.5198,1.03179999999702,8.64343563715617,5.55363217989604,1.86282952626546,8.64343563715617,4.15651003519694,5.15349467595418,4.26108837127686,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"XOR",2
"7044",1.21600000000012,-1,-1,-1,1,-1,-1,-1,7.8596027692159,8.66945823033651,7.17697779337565,7.16979503631592,1,83,"63614cab87b22b72231c66e0",0.8523,1.21600000000012,7.8596027692159,7.71895845731099,0.7322178946601,8.66945823033651,7.16979503631592,7.8596027692159,7.17697779337565,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",4
"7045",-1,4.9455999999941,7.47659999999405,-1,-1,1,2,-1,8.80211512247721,7.39578406016032,7.64177560806274,7.47166395187378,0,84,"63614cab87b22b72231c66e0",4.3485,4.9455999999941,7.39578406016032,7.82783468564351,0.576067500644262,8.80211512247721,7.39578406016032,7.64177560806274,7.47166395187378,2,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",3
"7046",-1,-1,4.67799999999988,5.24390000000585,-1,-1,1,2,7.56242036819458,7.94743299484253,4.95588382085164,6.6132656733195,0,85,"63614cab87b22b72231c66e0",2.4479,4.67799999999988,4.95588382085164,6.76975071430206,2.41848919126723,7.94743299484253,4.95588382085164,7.56242036819458,6.6132656733195,2,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",3
"7047",-1,1.96499999999992,-1,-1,-1,1,-1,-1,4.15407657623291,8.78750006357829,7.92722145716349,7.64177560806274,1,86,"63614cab87b22b72231c66e0",1.2642,1.96499999999992,8.78750006357829,7.12764342625936,3.96475580003526,8.78750006357829,4.15407657623291,7.92722145716349,7.64177560806274,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"XOR",3
"7048",1.46590000000606,-1,-1,-1,1,-1,-1,-1,6.40790939331055,7.761390209198,6.32055123647054,7.67980734507243,1,87,"63614cab87b22b72231c66e0",2.0984,1.46590000000606,6.40790939331055,7.04241454601288,0.962484412723119,7.761390209198,6.32055123647054,7.67980734507243,6.40790939331055,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",3
"7049",-1,1.282100000009,-1,-1,-1,1,-1,-1,6.40790939331055,5.50288915634155,4.50678110122681,5.74398199717204,1,88,"63614cab87b22b72231c66e0",0.7021,1.282100000009,5.50288915634155,5.54039041201274,1.37814574771457,6.40790939331055,4.50678110122681,5.74398199717204,5.50288915634155,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",2
"7050",-1,-1,-1,4.346,-1,-1,-1,1,7.42353598276774,7.17160224914551,7.70390351613363,8.0026896794637,0,89,"63614cab87b22b72231c66e0",0.8045,4.346,8.0026896794637,7.57543285687764,0.538440810309516,8.0026896794637,7.17160224914551,7.70390351613363,7.42353598276774,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"OR",1
"7051",0.599799999997003,-1,-1,-1,1,-1,-1,-1,5.81647555033366,4.17479832967122,3.445991675059,6.83911085128784,1,90,"63614cab87b22b72231c66e0",0.218,0.599799999997003,5.81647555033366,5.06909410158793,2.16413656870524,6.83911085128784,3.445991675059,5.81647555033366,4.17479832967122,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",4
"7052",-1,-1,0.448999999999842,-1,-1,-1,1,-1,6.88453674316406,6.6132656733195,4.17479832967122,4.36464707056681,0,91,"63614cab87b22b72231c66e0",0.4684,0.448999999999842,4.17479832967122,5.5093119541804,1.77935149934557,6.88453674316406,4.17479832967122,6.6132656733195,4.36464707056681,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",1
"7053",-1,-1,3.58270000000289,-1,-1,-1,1,-1,2.06110040346781,4.41454728444417,6.90773407618205,7.19912528991699,1,92,"63614cab87b22b72231c66e0",0.2829,3.58270000000289,6.90773407618205,5.14562676350276,4.11270181337992,7.19912528991699,2.06110040346781,6.90773407618205,4.41454728444417,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",3
"7054",-1,0.999199999987923,1.49839999999085,-1,-1,1,2,-1,7.761390209198,5.74530680974325,7.39578406016032,7.09782918294271,0,93,"63614cab87b22b72231c66e0",0.7181,0.999199999987923,5.74530680974325,7.00007756551107,1.6730276743571,7.761390209198,5.74530680974325,7.39578406016032,7.09782918294271,2,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",1
"7055",1.33249999999998,0.71630000001187,-1,-1,2,1,-1,-1,5.01970609029134,5.52951415379842,3.67415110270182,7.36823002497355,0,94,"63614cab87b22b72231c66e0",1.0335,0.71630000001187,5.52951415379842,5.39790034294128,2.29833232031928,7.36823002497355,3.67415110270182,5.52951415379842,5.01970609029134,2,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",5
"7056",4.69580000001201,3.56410000000892,6.8275000000001,7.39360000000897,2,1,3,4,3.37948004404704,4.45248524347941,5.50851186116537,3.21090936660767,0,95,"63614cab87b22b72231c66e0",9.1913,3.56410000000892,4.45248524347941,4.13784662882487,1.23591634962294,5.50851186116537,3.21090936660767,4.45248524347941,3.37948004404704,4,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",3
"7057",-1,1.29929999999695,1.7165,-1,-1,1,2,-1,8.41688553492228,7.96963612238566,7.94743299484253,7.50286102294922,0,96,"63614cab87b22b72231c66e0",1.3888,1.29929999999695,7.96963612238566,7.95920391877492,0.608457194434273,8.41688553492228,7.50286102294922,7.96963612238566,7.94743299484253,2,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",2
"7058",-1,0.965199999988044,-1,-1,-1,1,-1,-1,6.97397867838542,5.46918710072835,5.08824030558268,3.21090936660767,1,97,"63614cab87b22b72231c66e0",2.1973,0.965199999988044,5.46918710072835,5.18557886282603,2.63289266162448,6.97397867838542,3.21090936660767,5.46918710072835,5.08824030558268,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",4
"7059",0.883200000002944,1.78220000000306,-1,-1,1,2,-1,-1,3.3274499575297,3.97274971008301,6.35796944300334,8.80211512247721,0,98,"63614cab87b22b72231c66e0",1.3843,0.883200000002944,3.3274499575297,5.61507105827332,3.05016146765815,8.80211512247721,3.3274499575297,6.35796944300334,3.97274971008301,2,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",1
"7060",-1,1.34850000000006,0.766000000000076,-1,-1,2,1,-1,7.31633265813192,7.36405452092489,5.01970609029134,8.00983587900798,0,99,"63614cab87b22b72231c66e0",1.2165,0.766000000000076,5.01970609029134,6.92748228708903,2.54370159573025,8.00983587900798,5.01970609029134,7.36405452092489,7.31633265813192,2,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",4
"7061",-1,-1,2.68110000000888,-1,-1,-1,1,-1,9.40828402837117,8.31451416015625,7.40331411361694,6.7254638671875,0,100,"63614cab87b22b72231c66e0",1.3857,2.68110000000888,7.40331411361694,7.96289404233297,1.64990690019396,9.40828402837117,6.7254638671875,8.31451416015625,7.40331411361694,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"OR",1
"7062",-1,3.08040000000597,-1,-1,-1,1,-1,-1,8.51438999176025,2.28694081306458,5.6555692354838,7.16979503631592,1,101,"63614cab87b22b72231c66e0",0.8024,3.08040000000597,2.28694081306458,5.90667376915614,4.82631060812208,8.51438999176025,2.28694081306458,7.16979503631592,5.6555692354838,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"XOR",5
"7063",-1,-1,-1,2.94689999999105,-1,-1,-1,1,9.05829350153605,4.17157808939616,5.70494810740153,8.05049419403076,1,102,"63614cab87b22b72231c66e0",1.8698,2.94689999999105,8.05049419403076,6.74632847309113,3.43300051159329,9.05829350153605,4.17157808939616,8.05049419403076,5.70494810740153,1,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"XOR",2
"7064",-1,-1,-1,2.86370000000306,-1,-1,-1,1,4.17157808939616,4.4246236483256,5.32945553461711,2.86802212397257,0,103,"63614cab87b22b72231c66e0",1.2214,2.86370000000306,2.86802212397257,4.19841984907786,1.77386363347371,5.32945553461711,2.86802212397257,4.4246236483256,4.17157808939616,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",3
"7065",2.09820000000309,7.29370000000313,-1,-1,1,2,-1,-1,7.05197095870972,7.65027523040771,5.81647555033366,6.98946237564087,0,104,"63614cab87b22b72231c66e0",5.8157,2.09820000000309,7.05197095870972,6.87704602877299,1.41409397125244,7.65027523040771,5.81647555033366,7.05197095870972,6.98946237564087,2,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",2
"7066",-1,2.29849999999988,-1,3.74679999999694,-1,1,-1,2,6.9265349706014,4.42138433456421,7.62213627497355,5.91585397720337,0,105,"63614cab87b22b72231c66e0",2.1342,2.29849999999988,4.42138433456421,6.22147738933563,2.40012407302856,7.62213627497355,4.42138433456421,6.9265349706014,5.91585397720337,2,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",4
"7067",2.08170000000314,-1,-1,-1,1,-1,-1,-1,7.05197095870972,5.70494810740153,5.48074642817179,4.73223527272542,1,106,"63614cab87b22b72231c66e0",0.7684,2.08170000000314,7.05197095870972,5.74247519175212,1.34698655870226,7.05197095870972,4.73223527272542,5.70494810740153,5.48074642817179,1,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"XOR",3
"7068",6.21159999999418,4.19700000000012,-1,-1,2,1,-1,-1,4.64116175969442,5.42842229207357,5.46918710072835,5.65272887547811,0,107,"63614cab87b22b72231c66e0",2.9982,4.19700000000012,5.42842229207357,5.29787500699361,0.875617663065594,5.65272887547811,4.64116175969442,5.46918710072835,5.42842229207357,2,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"OR",2
"7069",-1,-1,-1,4.6292999999971,-1,-1,-1,1,7.37413883209229,7.14026053746541,7.65843868255615,7.36823002497355,0,108,"63614cab87b22b72231c66e0",2.1189,4.6292999999971,7.36823002497355,7.38526701927185,0.326675309075248,7.65843868255615,7.14026053746541,7.37413883209229,7.36823002497355,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"OR",4
"7070",-1,-1,-1,1.81559999999422,-1,-1,-1,1,7.56242036819458,7.14026053746541,6.98946237564087,6.35796944300334,0,109,"63614cab87b22b72231c66e0",1.0013,1.81559999999422,6.35796944300334,7.01252818107605,0.872744984096952,7.56242036819458,6.35796944300334,7.14026053746541,6.98946237564087,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",3
"7071",-1,3.94710000000896,-1,1.6321000000089,-1,2,-1,1,9.13506825764974,4.8245898882548,6.26421054204305,6.69764200846354,0,110,"63614cab87b22b72231c66e0",7.8786,1.6321000000089,6.69764200846354,6.73037767410278,2.54105038113064,9.13506825764974,4.8245898882548,6.69764200846354,6.26421054204305,2,2.061100403,9.592930476,FALSE,TRUE,FALSE,FALSE,"OR",2
"7072",11.3723999999911,-1,-1,-1,1,-1,-1,-1,6.30573987960815,4.81268644332886,7.84809668858846,7.5898265838623,1,111,"63614cab87b22b72231c66e0",2.1849,11.3723999999911,6.30573987960815,6.63908739884694,2.43520127402412,7.84809668858846,4.81268644332886,7.5898265838623,6.30573987960815,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",4
"7073",-1,-1,-1,2.03190000000586,-1,-1,-1,1,7.8596027692159,6.30573987960815,7.39074230194092,7.00502316157023,1,112,"63614cab87b22b72231c66e0",1.0525,2.03190000000586,7.00502316157023,7.1402770280838,1.11271619796753,7.8596027692159,6.30573987960815,7.39074230194092,7.00502316157023,1,2.061100403,9.592930476,FALSE,FALSE,TRUE,FALSE,"XOR",2
"7074",-1,1.88240000000587,-1,-1,-1,1,-1,-1,8.00983587900798,3.77239465713501,7.57259368896484,6.78608020146688,0,113,"63614cab87b22b72231c66e0",0.6045,1.88240000000587,3.77239465713501,6.53522610664368,3.68377526601156,8.00983587900798,3.77239465713501,7.57259368896484,6.78608020146688,1,2.061100403,9.592930476,TRUE,FALSE,FALSE,FALSE,"OR",3
"7075",4.79500000000007,-1,3.23040000000606,-1,2,-1,1,-1,7.57580200831095,7.36823002497355,8.66945823033651,8.0026896794637,0,114,"63614cab87b22b72231c66e0",2.2555,3.23040000000606,8.66945823033651,7.90404498577118,0.714419947730169,8.66945823033651,7.36823002497355,8.0026896794637,7.57580200831095,2,2.061100403,9.592930476,FALSE,FALSE,FALSE,TRUE,"OR",2
